H,H,H,H,H,H
8.146,7.0,8.646,1.5,0.0,0.0
0.0,8.146,1.5,8.646,0.0,0.0
0.0,0.0,7.939,0.0,0.0,0.0
0.0,0.0,0.0,7.939,0.0,0.0
0.0,0.0,0.0,0.0,8.44,7.0
0.0,0.0,0.0,0.0,0.0,8.44
