H,H,H,H,H,H
3.095,-13.522,4.942,0.0,0.0,0.0
0.0,2.893,7.335,0.0,0.0,0.0
0.0,0.0,3.564,0.0,0.0,0.0
0.0,0.0,0.0,3.095,-13.522,4.942
0.0,0.0,0.0,0.0,2.893,7.335
0.0,0.0,0.0,0.0,0.0,3.564
