H,H,H,H,H,H,H,H,H
7.576,1.5,8.277,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.576,0.0,8.277,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.76,1.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.76,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9.088,1.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,9.088,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.323,11.11,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.322,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.108
