H,H,H,H,H,H
7.238,7.395,0.0,8.456,0.0,0.0
0.0,6.849,0.0,0.0,0.0,1.0
0.0,0.0,6.789,0.0,0.0,1.0
0.0,0.0,0.0,6.779,0.0,0.0
0.0,0.0,0.0,0.0,3.469,-12.4
0.0,0.0,0.0,0.0,0.0,3.469
