H,H,H,H,H,H,H
2.284,-14.9,-14.9,0.0,0.0,0.0,0.0
0.0,2.284,-14.9,0.0,0.0,0.0,0.0
0.0,0.0,2.284,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.766,0.0,1.015,2.714
0.0,0.0,0.0,0.0,6.825,7.604,0.0
0.0,0.0,0.0,0.0,0.0,7.199,7.939
0.0,0.0,0.0,0.0,0.0,0.0,6.717
