H,H,H,H,H,H,H,H
7.381,8.588,8.588,0.0,0.0,0.0,0.0,0.0
0.0,6.959,0.0,0.0,0.0,0.0,0.0,1.547
0.0,0.0,7.245,0.0,0.0,0.0,0.0,1.547
0.0,0.0,0.0,7.716,1.5,5.971,0.0,0.0
0.0,0.0,0.0,0.0,7.716,0.0,5.971,0.0
0.0,0.0,0.0,0.0,0.0,8.564,1.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.564,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.221
