H,H,H,H,H,H
7.236,7.349,0.0,0.0,1.0,1.0
0.0,7.355,0.0,0.0,0.0,0.0
0.0,0.0,7.355,9.307,0.0,0.0
0.0,0.0,0.0,7.236,0.0,0.0
0.0,0.0,0.0,0.0,3.501,-12.4
0.0,0.0,0.0,0.0,0.0,3.501
