H,H,H,H,H,H
0.886,-12.5,-12.5,7.336,7.336,0.0
0.0,0.886,-12.5,7.336,7.336,0.0
0.0,0.0,0.886,7.336,7.336,0.0
0.0,0.0,0.0,1.642,-14.188,6.642
0.0,0.0,0.0,0.0,1.726,4.383
0.0,0.0,0.0,0.0,0.0,3.985
