H,H,H,H,H,H,H,H,H
7.545,8.217,8.217,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.584,1.5,8.217,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.584,0.0,8.217,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.823,1.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.823,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.764,1.5,6.287,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.764,0.0,6.287
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.585,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.585
