H,H,H,H,H,H,H,H,H
7.526,7.218,7.218,1.509,1.509,0.0,0.0,0.0,0.0
0.0,7.51,1.5,7.855,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.51,0.0,7.855,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.752,1.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.752,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.102,-14.0,9.488,9.488
0.0,0.0,0.0,0.0,0.0,0.0,3.102,9.488,9.488
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.657,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.657
