H,H,H,H,H,H,H,H,H,H
3.687,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.687,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.336,8.173,8.173,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.396,1.5,7.16,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.396,0.0,7.16,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.446,1.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.446,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.838,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.838
