H,H,H,H,H,H,H,H
7.078,1.918,0.0,0.0,0.0,0.0,0.0,0.0
0.0,6.972,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.695,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.695,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5.346,-14.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,5.346,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.969,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.969
