H,H,H,H,H,H,H,H
2.912,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,2.912,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.912,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.912,-14.0,-14.0,0.0,0.0
0.0,0.0,0.0,0.0,2.912,-14.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.912,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.79,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.295
