H,H,H,H,H,H,H,H,H,H
1.501,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.501,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.501,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.501,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.501,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.5,9.271,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,9.271
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86
