H,H,H,H,H,H,H,H,H,H
2.028,-14.9,-14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.028,-14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.163,8.4,4.896,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.721,-11.214,7.211,4.028,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.853,6.566,7.211,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.696,-15.623,8.951,9.146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.712,2.365,9.171
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.007,-12.41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009
