H,H,H,H,H,H,H
3.926,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,3.926,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,3.926,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.61,-14.0,5.6,5.6
0.0,0.0,0.0,0.0,2.61,5.6,5.6
0.0,0.0,0.0,0.0,0.0,2.61,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,2.61
