H,H,H,H,H,H
0.967,-12.5,-12.5,7.559,7.559,0.0
0.0,0.967,-12.5,7.559,7.559,0.0
0.0,0.0,0.967,7.559,7.559,0.0
0.0,0.0,0.0,1.878,-14.802,6.274
0.0,0.0,0.0,0.0,1.898,5.45
0.0,0.0,0.0,0.0,0.0,3.7
