H,H,H,H,H
1.275,0.0,0.0,7.903,7.903
0.0,1.275,0.0,7.903,7.903
0.0,0.0,1.275,7.903,7.903
0.0,0.0,0.0,2.886,0.0
0.0,0.0,0.0,0.0,2.886
