H,H,H,H,H,H,H
1.71,-14.9,-14.9,7.05,1.028,1.028,1.028
0.0,1.71,-14.9,7.05,1.028,1.028,1.028
0.0,0.0,1.71,7.05,1.028,1.028,1.028
0.0,0.0,0.0,6.443,1.634,1.634,1.634
0.0,0.0,0.0,0.0,1.75,-14.9,-14.9
0.0,0.0,0.0,0.0,0.0,1.75,-14.9
0.0,0.0,0.0,0.0,0.0,0.0,1.75
