H,H,H,H,H,H
2.411,-14.9,-14.9,0.0,0.0,0.0
0.0,2.411,-14.9,0.0,0.0,0.0
0.0,0.0,2.411,0.0,0.0,0.0
0.0,0.0,0.0,7.801,0.0,0.0
0.0,0.0,0.0,0.0,4.712,-12.4
0.0,0.0,0.0,0.0,0.0,4.712
