H,H,H,H,H,H
2.749,-14.0,-14.0,0.0,0.0,0.0
0.0,2.749,-14.0,0.0,0.0,0.0
0.0,0.0,2.749,0.0,0.0,0.0
0.0,0.0,0.0,6.985,7.942,1.534
0.0,0.0,0.0,0.0,7.643,0.0
0.0,0.0,0.0,0.0,0.0,7.3
