H,H,H,H,H,H,H
2.524,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,2.524,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,2.524,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.36,8.212,8.539,1.5
0.0,0.0,0.0,0.0,7.48,1.498,8.539
0.0,0.0,0.0,0.0,0.0,7.569,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.74
