H,H,H,H,H,H,H
2.07,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,2.07,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,2.07,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.834,-14.0,-14.0,0.0
0.0,0.0,0.0,0.0,3.834,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,3.834,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.245
