H,H,H,H,H,H,H,H
7.622,8.255,8.255,0.0,0.0,0.0,0.0,0.0
0.0,7.927,0.0,0.0,0.0,0.0,0.0,1.868
0.0,0.0,7.962,0.0,0.0,0.0,0.0,2.03
0.0,0.0,0.0,7.793,1.5,5.72,0.5,0.0
0.0,0.0,0.0,0.0,7.793,0.5,5.72,0.0
0.0,0.0,0.0,0.0,0.0,8.604,1.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.604,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.244
