H,H,H,H,H,H,H
7.098,0.431,0.0,0.0,0.0,0.0,0.0
0.0,7.821,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.938,-15.006,7.751,0.0,0.0
0.0,0.0,0.0,2.994,6.521,0.0,0.0
0.0,0.0,0.0,0.0,3.617,6.607,3.705
0.0,0.0,0.0,0.0,0.0,3.662,-12.399
0.0,0.0,0.0,0.0,0.0,0.0,3.842
