H,H,H,H,H,H,H
7.48,9.393,0.0,0.0,1.576,0.0,0.0
0.0,7.639,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.87,0.075,0.0,0.0,0.0
0.0,0.0,0.0,8.455,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.64,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,4.0
