H,H,H,H,H,H
2.542,-14.0,-14.0,0.0,0.0,0.0
0.0,2.542,-14.0,0.0,0.0,0.0
0.0,0.0,2.542,0.0,0.0,0.0
0.0,0.0,0.0,6.377,0.0,0.0
0.0,0.0,0.0,0.0,7.639,2.72
0.0,0.0,0.0,0.0,0.0,7.475
