H,H,H,H,H,H,H,H,H
3.801,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.801,-14.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.801,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.985,1.5,7.0,0.5,0.0,0.0
0.0,0.0,0.0,0.0,6.985,0.5,7.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.985,1.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.985,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.945,14.21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.955
