H,H,H,H,H,H
7.609,6.798,0.0,8.136,0.0,0.0
0.0,7.789,8.02,0.0,0.0,0.0
0.0,0.0,7.869,0.0,0.0,0.0
0.0,0.0,0.0,7.877,0.0,0.0
0.0,0.0,0.0,0.0,8.306,8.47
0.0,0.0,0.0,0.0,0.0,8.037
