H,H,H,H,H,H,H,H,H,H,H
3.781,-11.5,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.781,-11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.869,1.716,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,6.796,8.062,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.833,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.49,-12.4,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.796,-11.5,-11.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.796,-11.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.796
