H,H,H,H,H,H,H
7.019,3.654,0.0,0.0,0.0,0.0,5.343
0.0,6.95,0.0,0.0,0.0,0.0,1.0
0.0,0.0,3.069,-14.0,6.676,6.676,0.0
0.0,0.0,0.0,3.069,6.676,6.676,0.0
0.0,0.0,0.0,0.0,3.832,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,3.832,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.296
