H,H,H,H,H,H,H,H,H
7.316,6.767,8.177,1.371,0.0,0.0,0.0,0.0,0.0
0.0,7.323,1.377,7.992,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.564,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.477,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.583,-14.522,0.0,0.0,1.265
0.0,0.0,0.0,0.0,0.0,3.319,0.0,0.0,6.865
0.0,0.0,0.0,0.0,0.0,0.0,4.283,-13.879,3.021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.352,3.021
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57
