H,H,H,H,H,H,H
6.576,7.342,0.0,0.0,7.342,0.0,0.0
0.0,7.955,0.0,0.0,0.0,0.0,0.0
0.0,0.0,3.113,-14.0,0.0,6.72,6.72
0.0,0.0,0.0,3.113,0.0,6.72,6.72
0.0,0.0,0.0,0.0,8.046,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.464,-14.0
0.0,0.0,0.0,0.0,0.0,0.0,4.464
