H,H,H,H,H,H
3.333,7.0,0.0,0.0,0.0,7.0
0.0,3.333,7.0,0.0,0.0,0.0
0.0,0.0,3.333,7.0,0.0,0.0
0.0,0.0,0.0,3.333,7.0,0.0
0.0,0.0,0.0,0.0,3.333,7.0
0.0,0.0,0.0,0.0,0.0,3.333
