H,H,H,H,H,H,H,H
7.528,1.5,8.463,0.0,0.0,0.0,0.0,0.0
0.0,7.528,0.0,8.463,0.0,0.0,0.0,0.0
0.0,0.0,7.955,1.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.955,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.881,4.036,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.627,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,4.324,11.11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.324
