H,H,H,H,H,H
1.184,-12.5,-12.5,7.284,0.0,0.0
0.0,1.184,-12.5,7.284,0.0,0.0
0.0,0.0,1.184,7.284,0.0,0.0
0.0,0.0,0.0,2.596,5.307,8.602
0.0,0.0,0.0,0.0,3.017,-12.751
0.0,0.0,0.0,0.0,0.0,3.09
