H,H,H,H,H
2.015,-13.941,5.423,10.542,4.657
0.0,1.829,10.604,5.815,7.965
0.0,0.0,2.216,-14.145,0.0
0.0,0.0,0.0,2.221,0.0
0.0,0.0,0.0,0.0,3.947
