H,H,H,H,H,H
1.187,-12.4,-12.4,0.0,0.0,5.991
0.0,1.187,-12.4,0.0,0.0,5.991
0.0,0.0,1.187,0.0,0.0,5.991
0.0,0.0,0.0,2.29,-14.471,6.861
0.0,0.0,0.0,0.0,2.399,7.347
0.0,0.0,0.0,0.0,0.0,4.139
