H,H,H,H,H,H,H
3.598,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,3.598,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,3.598,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.729,8.542,8.763,0.0
0.0,0.0,0.0,0.0,7.155,0.0,8.763
0.0,0.0,0.0,0.0,0.0,7.78,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.459
