H,H,H,H,H,H,H,H,H,H
7.632,0.0,0.0,6.534,7.142,0.0,0.0,0.0,0.0,1.65
0.0,2.207,-14.0,0.0,0.0,8.968,8.968,7.485,7.485,0.0
0.0,0.0,2.207,0.0,0.0,8.968,8.968,7.485,7.485,0.0
0.0,0.0,0.0,7.704,0.0,0.0,0.0,0.0,0.0,2.481
0.0,0.0,0.0,0.0,7.617,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,2.658,-14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.658,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.98,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.855
