H,H,H,H,H,H
7.409,9.297,0.0,0.0,1.471,0.0
0.0,7.919,0.0,0.0,0.0,0.0
0.0,0.0,3.738,-14.0,0.0,0.0
0.0,0.0,0.0,3.738,0.0,0.0
0.0,0.0,0.0,0.0,7.81,0.0
0.0,0.0,0.0,0.0,0.0,7.427
