H,H,H,H,H
3.029,-12.5,-12.5,0.0,0.0
0.0,3.029,-12.5,0.0,0.0
0.0,0.0,3.029,0.0,0.0
0.0,0.0,0.0,3.936,-12.4
0.0,0.0,0.0,0.0,3.936
