H,H,H,H,H,H,H,H,H,H
7.554,1.5,8.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,7.554,0.0,8.551,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,7.827,1.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.827,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.767,1.5,5.653,1.708,0.0,0.0
0.0,0.0,0.0,0.0,0.0,7.767,1.708,5.653,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.583,1.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.583,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.321,11.11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.321
