H,H,H,H,H,H
6.306,7.0,0.0,3.792,0.611,0.0
0.0,6.306,0.0,0.611,3.792,0.0
0.0,0.0,7.105,0.0,0.0,6.713
0.0,0.0,0.0,7.036,1.5,0.0
0.0,0.0,0.0,0.0,7.036,0.0
0.0,0.0,0.0,0.0,0.0,7.511
