H,H,H,H,H,H
2.413,0.0,-12.4,0.0,0.0,0.0
0.0,2.413,0.0,0.0,0.0,0.0
0.0,0.0,2.413,0.0,0.0,0.0
0.0,0.0,0.0,6.393,3.465,0.0
0.0,0.0,0.0,0.0,7.344,0.0
0.0,0.0,0.0,0.0,0.0,9.533
