H,H,H,H,H,H,H,H
2.405,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,2.405,-14.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.405,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.278,7.999,8.058,0.0,0.0
0.0,0.0,0.0,0.0,7.175,0.0,8.058,0.0
0.0,0.0,0.0,0.0,0.0,7.515,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.509,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.304
