H,H,H,H,H,H
8.344,9.337,0.0,0.0,1.535,0.0
0.0,7.823,0.0,0.0,0.0,0.0
0.0,0.0,7.223,0.08,0.0,0.0
0.0,0.0,0.0,7.867,0.0,0.0
0.0,0.0,0.0,0.0,8.831,0.0
0.0,0.0,0.0,0.0,0.0,8.519
