H,H,H,H,H,H,H,H
7.279,7.254,7.254,0.0,0.0,0.0,0.0,2.02
0.0,7.956,0.0,0.0,0.0,0.0,0.0,6.632
0.0,0.0,7.149,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.67,1.5,7.45,0.0,0.0
0.0,0.0,0.0,0.0,7.836,0.0,9.281,0.0
0.0,0.0,0.0,0.0,0.0,7.269,1.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.269,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.163
