H,H,H,H,H,H
7.317,1.5,8.537,0.0,0.0,0.0
0.0,7.317,0.0,8.537,0.0,0.0
0.0,0.0,7.115,1.5,0.0,0.0
0.0,0.0,0.0,7.115,0.0,0.0
0.0,0.0,0.0,0.0,4.271,-14.0
0.0,0.0,0.0,0.0,0.0,4.271
