H,H,H,H,H
6.704,8.047,1.987,0.0,0.0
0.0,6.852,0.0,0.0,0.0
0.0,0.0,6.807,0.0,0.0
0.0,0.0,0.0,3.388,-12.4
0.0,0.0,0.0,0.0,3.388
