H,H,H,H,H,H,H,H,H,H
2.96,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,2.96,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.283,9.098,0.0,0.0,0.0,0.0,2.024
0.0,0.0,0.0,0.0,6.803,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.416,-14.0,4.673,4.673,0.0
0.0,0.0,0.0,0.0,0.0,0.0,3.416,4.673,4.673,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.274,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.274,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.096
