H,H,H,H,H,H,H
2.204,-12.4,-12.4,0.0,0.0,0.0,0.0
0.0,2.204,-12.4,0.0,0.0,0.0,0.0
0.0,0.0,2.204,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.907,7.368,7.78,0.0
0.0,0.0,0.0,0.0,7.144,0.0,7.78
0.0,0.0,0.0,0.0,0.0,7.207,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.894
