H,H,H,H,H,H
2.006,-14.9,-14.9,0.0,0.0,0.0
0.0,2.006,-14.9,0.0,0.0,0.0
0.0,0.0,2.006,0.0,0.0,0.0
0.0,0.0,0.0,4.379,3.736,10.223
0.0,0.0,0.0,0.0,2.681,-15.689
0.0,0.0,0.0,0.0,0.0,2.481
