H,H,H,H,H,H
7.5,8.29,0.0,0.0,0.0,0.0
0.0,6.904,0.0,0.0,0.0,0.0
0.0,0.0,6.904,8.29,0.0,0.0
0.0,0.0,0.0,7.5,0.0,0.0
0.0,0.0,0.0,0.0,7.333,16.037
0.0,0.0,0.0,0.0,0.0,6.365
