H,H,H,H,H,H,H
3.843,-11.5,-11.5,0.0,0.0,0.0,0.0
0.0,3.843,-11.5,0.0,0.0,0.0,0.0
0.0,0.0,3.843,0.0,0.0,0.0,0.0
0.0,0.0,0.0,7.107,7.909,1.745,2.167
0.0,0.0,0.0,0.0,7.371,8.512,0.0
0.0,0.0,0.0,0.0,0.0,7.443,1.941
0.0,0.0,0.0,0.0,0.0,0.0,7.435
