H,H,H,H,H,H,H
6.996,7.504,0.0,2.0,0.0,0.0,0.0
0.0,6.594,0.0,0.0,0.0,0.0,0.0
0.0,0.0,6.593,7.866,0.0,0.0,0.0
0.0,0.0,0.0,6.993,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.69,-13.941,7.153
0.0,0.0,0.0,0.0,0.0,2.854,5.159
0.0,0.0,0.0,0.0,0.0,0.0,3.419
