H,H,H,H,H,H
7.126,7.5,0.1,2.0,1.0,1.0
0.0,6.882,2.0,0.1,0.0,0.0
0.0,0.0,6.882,7.5,0.0,0.0
0.0,0.0,0.0,7.126,1.0,1.0
0.0,0.0,0.0,0.0,4.6,-12.4
0.0,0.0,0.0,0.0,0.0,4.6
