H,H,H,H,H
3.022,0.0,-12.4,0.0,0.0
0.0,3.022,0.0,0.0,0.0
0.0,0.0,3.022,0.0,0.0
0.0,0.0,0.0,3.919,-12.4
0.0,0.0,0.0,0.0,3.919
