H,H,H,H,H
2.373,-14.9,-14.9,0.0,0.0
0.0,2.373,-14.9,0.0,0.0
0.0,0.0,2.373,0.0,0.0
0.0,0.0,0.0,6.426,5.173
0.0,0.0,0.0,0.0,7.711
