H,H,H,H,H,H,H,H
7.505,8.318,0.0,0.0,0.0,0.0,4.656,0.0
0.0,8.072,0.0,0.0,0.0,0.0,1.5,1.489
0.0,0.0,7.568,1.5,7.916,0.0,0.0,0.0
0.0,0.0,0.0,7.568,0.0,7.916,0.0,0.0
0.0,0.0,0.0,0.0,6.973,1.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.973,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.437,0.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755
