H,H,H,H,H,H,H,H,H
1.068,-12.5,-12.5,7.566,7.566,0.0,0.0,0.0,0.0
0.0,1.068,-12.5,7.566,7.566,0.0,0.0,0.0,0.0
0.0,0.0,1.068,7.566,7.566,0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.399,-12.4,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.399,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,6.882,8.083,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,6.518,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.518,8.083
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.882
