H,H,H,H,H,H,H
1.94,-9.401,9.332,2.317,0.0,7.581,7.581
0.0,1.921,7.209,9.317,0.0,7.581,7.581
0.0,0.0,1.815,-13.403,6.361,0.0,0.0
0.0,0.0,0.0,1.735,6.361,0.0,0.0
0.0,0.0,0.0,0.0,3.776,0.0,0.0
0.0,0.0,0.0,0.0,0.0,3.043,-12.4
0.0,0.0,0.0,0.0,0.0,0.0,3.043
