H,H,H,H,H,H,H
2.222,-14.0,-14.0,0.0,0.0,0.0,0.0
0.0,2.222,-14.0,0.0,0.0,0.0,0.0
0.0,0.0,2.222,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.885,-14.0,-14.0,0.0
0.0,0.0,0.0,0.0,3.885,-14.0,0.0
0.0,0.0,0.0,0.0,0.0,3.885,0.0
0.0,0.0,0.0,0.0,0.0,0.0,7.498
