H,H,H,H,H,H
3.608,-12.877,7.934,0.0,0.0,0.0
0.0,3.68,4.534,0.0,0.0,0.0
0.0,0.0,3.701,6.627,0.0,0.0
0.0,0.0,0.0,3.701,4.534,7.934
0.0,0.0,0.0,0.0,3.68,-12.877
0.0,0.0,0.0,0.0,0.0,3.608
